id,nombre,plataforma,marca,puntuacion usuarios,numero usuarios,popularidad
12082,Naruto: The Broken Bond,Xbox360,MICROSOFT,7.9,56,desconocido
11977,Disney's Lilo & Stitch,GameBoyAdvance,NINTENDO,7.8,5,desconocido
5397,DG2: Defense Grid 2,PC,PC,6.7,91,desconocido
13155,Blur,PlayStation3,SONY,8.1,102,poco conocido
14169,The Walking Dead: Season Two Episode 3 - In Harm's Way,PC,PC,8.3,271,conocido
13311,Capcom vs. SNK 2: Mark of the Millennium 2001,PlayStation2,SONY,8.1,40,desconocido
12938,Just Cause 2,Xbox360,MICROSOFT,8.0,298,conocido
16073,Doom,GameBoyAdvance,NINTENDO,8.8,72,desconocido
16127,Xenosaga Episode III: Also sprach Zarathustra,PlayStation2,SONY,8.8,94,desconocido
16435,Ooga Booga,Dreamcast,SEGA,8.9,8,desconocido
16072,Growlanser Generations,PlayStation2,SONY,8.8,34,desconocido
11881,Persona Q2: New Cinema Labyrinth,3DS,NINTENDO,7.8,72,desconocido
14159,Mario & Luigi: Superstar Saga + Bowser's Minions,3DS,NINTENDO,8.3,112,poco conocido
6542,Rails Across America,PC,PC,7.0,7,desconocido
11972,Yooka-Laylee and the Impossible Lair,Switch,NINTENDO,7.8,101,poco conocido
2789,War Thunder,PC,PC,5.8,1020,popular
14689,Dave Mirra Freestyle BMX 2,PlayStation2,SONY,8.4,19,desconocido
11791,SteamWorld Heist,PC,PC,7.8,72,desconocido
6457,Pro Evolution Soccer 2018,PC,PC,6.9,161,poco conocido
6451,Ni no Kuni II: Revenant Kingdom,PC,PC,6.9,329,popular
13230,Renegade Ops,Xbox360,MICROSOFT,8.1,18,desconocido
11832,Vessel,PC,PC,7.8,119,poco conocido
14187,Winning Eleven: Pro Evolution Soccer 2007,PSP,SONY,8.3,14,desconocido
242,Madden NFL 19,XboxOne,MICROSOFT,2.9,96,desconocido
12341,Plants vs. Zombies,DS,NINTENDO,7.9,37,desconocido
8911,Tales From The Borderlands: Episode 2 - Atlas Mugged,PlayStation4,SONY,7.4,72,desconocido
14928,Mario Tennis: Power Tour,GameBoyAdvance,NINTENDO,8.4,32,desconocido
12325,Anno 1800,PC,PC,7.9,335,popular
5204,Tekken 7,XboxOne,MICROSOFT,6.6,136,poco conocido
14931,Tales From The Borderlands: Episode 3 - Catch A Ride,PC,PC,8.4,135,poco conocido
8100,PlanetSide,PC,PC,7.3,48,desconocido
11801,Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone,PC,PC,7.8,29,desconocido
13150,Hustle Kings,PlayStation3,SONY,8.1,27,desconocido
1339,Call of Duty: Black Ops III,PlayStation4,SONY,4.9,2449,popular
10104,Saints Row,Xbox360,MICROSOFT,7.6,248,conocido
11819,Age of Empires III,PC,PC,7.8,669,popular
14242,Secret Weapons Over Normandy,PlayStation2,SONY,8.3,20,desconocido
11876,Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective,PC,PC,7.8,13,desconocido
1090,Call of Duty: Black Ops III,XboxOne,MICROSOFT,4.6,749,popular
10058,Borderlands,PC,PC,7.6,1676,popular
14203,Dragon Quest VII: Fragments of the Forgotten Past,3DS,NINTENDO,8.3,139,poco conocido
12154,Uno,Xbox360,MICROSOFT,7.9,29,desconocido
9230,The Elder Scrolls IV: Knights of the Nine,PC,PC,7.4,115,poco conocido
2110,Wargroove,XboxOne,MICROSOFT,5.4,35,desconocido
8747,Tales of Vesperia: Definitive Edition,PlayStation4,SONY,7.4,113,poco conocido
9241,Jamestown: Legend of the Lost Colony,PC,PC,7.4,132,poco conocido
4140,RAGE,PlayStation3,SONY,6.3,374,popular
14251,Motorsport Manager,PC,PC,8.3,82,desconocido
9276,Siesta Fiesta,3DS,NINTENDO,7.4,15,desconocido
12215,TimeSplitters,PlayStation2,SONY,7.9,51,desconocido
11908,NCAA Football 08,Xbox360,MICROSOFT,7.8,46,desconocido
13409,MX Unleashed,Xbox,MICROSOFT,8.1,15,desconocido
11069,Plants vs Zombies: Garden Warfare 2,PlayStation4,SONY,7.7,218,conocido
9147,Unravel Two,XboxOne,MICROSOFT,7.4,47,desconocido
13280,SSX On Tour,Xbox,MICROSOFT,8.1,12,desconocido
8192,SUPERBEAT: XONiC,PlayStationVita,SONY,7.3,34,desconocido
11553,Kingdoms of Amalur: Reckoning - The Legend of Dead Kel,Xbox360,MICROSOFT,7.8,34,desconocido
5377,MLB 14: The Show,PlayStation3,SONY,6.7,77,desconocido
14245,Shadowrun: Dragonfall,PC,PC,8.3,254,conocido
12323,Kohan II: Kings of War,PC,PC,7.9,24,desconocido
10103,Art Academy: Lessons for Everyone,3DS,NINTENDO,7.6,24,desconocido
7061,College Hoops 2K7,PlayStation3,SONY,7.1,8,desconocido
16130,Deus Ex: The Conspiracy,PlayStation2,SONY,8.8,53,desconocido
13169,WindJammers,Switch,NINTENDO,8.1,8,desconocido
16135,Fatal Frame II: Crimson Butterfly,PlayStation2,SONY,8.8,152,poco conocido
5315,Unruly Heroes,PC,PC,6.7,29,desconocido
10546,Disney's Toontown Online,PC,PC,7.6,47,desconocido
7193,Fire Emblem: Shadow Dragon,DS,NINTENDO,7.1,142,poco conocido
10556,TrackMania 2 Canyon,PC,PC,7.6,110,poco conocido
8349,Medal of Honor Frontline,Xbox,MICROSOFT,7.3,27,desconocido
2762,Project CARS,XboxOne,MICROSOFT,5.8,154,poco conocido
13370,Skulls of the Shogun,Xbox360,MICROSOFT,8.1,49,desconocido
2769,Timespinner,PlayStation4,SONY,5.8,23,desconocido
3579,Star Wars Jedi Knight II: Jedi Outcast,Xbox,MICROSOFT,6.1,16,desconocido
5196,Galactic Civilizations III,PC,PC,6.6,219,conocido
8213,Race Driver 2006,PSP,SONY,7.3,7,desconocido
14899,Super One More Jump,Switch,NINTENDO,8.4,27,desconocido
16123,Stronghold,PC,PC,8.8,337,popular
13368,Puyo Puyo Tetris,Switch,NINTENDO,8.1,200,conocido
8368,Cities: Skylines - PlayStation 4 Edition,PlayStation4,SONY,7.3,108,poco conocido
7140,Stellaris: Console Edition,XboxOne,MICROSOFT,7.1,21,desconocido
8303,NBA Jam: On Fire Edition,PlayStation3,SONY,7.3,27,desconocido
8137,Laser League,XboxOne,MICROSOFT,7.3,12,desconocido
13272,Phoenix Wright: Ace Attorney - Dual Destinies,3DS,NINTENDO,8.1,237,conocido
5402,Kingdoms of Amalur: Reckoning,PC,PC,6.7,1184,popular
14956,FIFA Soccer 2005,Xbox,MICROSOFT,8.4,25,desconocido
8337,AVICII Invector Encore Edition,Switch,NINTENDO,7.3,6,desconocido
10074,Quake 4,PC,PC,7.6,366,popular
3919,Metrico+,PlayStation4,SONY,6.3,8,desconocido
10532,Overcooked! 2,PC,PC,7.6,40,desconocido
14912,Disgaea 5 Complete,Switch,NINTENDO,8.4,166,poco conocido
13432,Mario vs. Donkey Kong,GameBoyAdvance,NINTENDO,8.1,45,desconocido
12853,VOEZ,Switch,NINTENDO,8.0,100,poco conocido
9170,Watch Dogs 2,XboxOne,MICROSOFT,7.4,289,conocido
2211,Aragami: Shadow Edition,XboxOne,MICROSOFT,5.5,8,desconocido
10018,Operencia: The Stolen Sun,Switch,NINTENDO,7.6,19,desconocido
13132,Overcooked! 2,PlayStation4,SONY,8.1,69,desconocido
1282,Star Wars Pinball: The Force Awakens,PlayStation4,SONY,4.8,15,desconocido
6509,College Hoops 2K8,Xbox360,MICROSOFT,6.9,16,desconocido
12294,The Walking Dead: Saints & Sinners,PC,PC,7.9,118,poco conocido
10098,Sunless Sea,PC,PC,7.6,166,poco conocido
8309,Get Packed,Stadia,GOOGLE,7.3,13,desconocido
16097,Mega Man Anniversary Collection,PlayStation2,SONY,8.8,70,desconocido
5237,Downwell,PC,PC,6.6,121,poco conocido
2737,Super Time Force,Xbox360,MICROSOFT,5.8,24,desconocido
6479,The Elder Scrolls V: Skyrim VR,PC,PC,6.9,61,desconocido
14243,Shadowrun: Dragonfall,PC,PC,8.3,254,conocido
5393,RAGE,Xbox360,MICROSOFT,6.7,595,popular
14118,Life is Strange: Episode 5 - Polarized,PlayStation4,SONY,8.3,275,conocido
2215,Baldur's Gate and Baldur's Gate II: Enhanced Editions,PlayStation4,SONY,5.5,22,desconocido
9273,Final Fantasy VII,Switch,NINTENDO,7.4,93,desconocido
14965,Midnight Club: Los Angeles,Xbox360,MICROSOFT,8.4,153,poco conocido
8190,IL-2 Sturmovik: Birds of Prey,PlayStation3,SONY,7.3,22,desconocido
2143,Sid Meier's Civilization: Beyond Earth,PC,PC,5.5,1063,popular
8198,Guild Wars 2: Heart of Thorns,PC,PC,7.3,953,popular
14898,The Simpsons: Hit & Run,Xbox,MICROSOFT,8.4,46,desconocido
13389,Kingdom Under Fire: The Crusaders,Xbox,MICROSOFT,8.1,35,desconocido
13195,Professor Layton and the Azran Legacy,3DS,NINTENDO,8.1,101,poco conocido
10056,Rockstar Games presents Table Tennis,Xbox360,MICROSOFT,7.6,78,desconocido
11975,Tom Clancy's Ghost Recon: Island Thunder,Xbox,MICROSOFT,7.8,18,desconocido
8331,Sniper Elite 4,XboxOne,MICROSOFT,7.3,74,desconocido
14935,The Sims Bustin' Out,GameCube,NINTENDO,8.4,16,desconocido
2142,Call of Duty: Advanced Warfare,XboxOne,MICROSOFT,5.5,931,popular
10032,Dishonored: The Brigmore Witches,Xbox360,MICROSOFT,7.6,38,desconocido
13202,Jade Empire: Special Edition,PC,PC,8.1,284,conocido
11783,Shadowrun: Hong Kong,PC,PC,7.8,243,conocido
14687,Age of Empires III: The Asian Dynasties,PC,PC,8.4,95,desconocido
1103,The Elder Scrolls Online: Dragonhold,PC,PC,4.6,14,desconocido
13229,WarioWare: Touched!,DS,NINTENDO,8.1,85,desconocido
8195,Assassin's Creed,PlayStation3,SONY,7.3,1015,popular
3362,KORG DS-10 PLUS,DS,NINTENDO,6.0,8,desconocido
16074,Supreme Commander: Forged Alliance,PC,PC,8.8,269,conocido
2054,FIFA Soccer 2002,PlayStation,SONY,5.4,9,desconocido
6328,Torment: Tides of Numenera,PC,PC,6.9,423,popular
9376,F1 2012,PlayStation3,SONY,7.5,57,desconocido
10557,The Last Campfire,Switch,NINTENDO,7.6,25,desconocido
9405,FIFA Soccer 2005,PlayStation2,SONY,7.5,61,desconocido
16132,"Codename: Panzers, Phase One",PC,PC,8.8,50,desconocido
10019,Assassin's Creed,Xbox360,MICROSOFT,7.6,1306,popular
4572,Bloodroots,PlayStation4,SONY,6.5,24,desconocido
14010,WWE SmackDown! vs. Raw 2006,PSP,SONY,8.2,45,desconocido
13819,Def Jam Vendetta,GameCube,NINTENDO,8.2,11,desconocido
13828,Star Wars Jedi: Fallen Order,XboxOne,MICROSOFT,8.2,648,popular
10516,Mass Effect 2: Overlord,Xbox360,MICROSOFT,7.6,88,desconocido
13990,EA Sports Active,Wii,NINTENDO,8.2,41,desconocido
9309,Stick it to the Man!,WiiU,NINTENDO,7.5,26,desconocido
9385,Redout,PlayStation4,SONY,7.5,30,desconocido
16121,Gothic,PC,PC,8.8,1008,popular
10022,Tales of Monkey Island Chapter 5: Rise of the Pirate God,PC,PC,7.6,34,desconocido
13877,NFL Street,GameCube,NINTENDO,8.2,6,desconocido
13899,Tom Clancy's Splinter Cell Chaos Theory,GameCube,NINTENDO,8.2,20,desconocido
13884,Life is Strange: Episode 3 - Chaos Theory,PlayStation4,SONY,8.2,232,conocido
9391,Castlevania: Lords of Shadow - Ultimate Edition,PC,PC,7.5,624,popular
12184,Darksiders II,PC,PC,7.9,787,popular
3178,Ashen,PC,PC,6.0,194,poco conocido
6309,Hunt: Showdown,PlayStation4,SONY,6.9,140,poco conocido
16433,Final Fantasy XII: Revenant Wings,DS,NINTENDO,8.9,173,poco conocido
14176,Star Wars: Jedi Starfighter,PlayStation2,SONY,8.3,8,desconocido
6817,Closure,PlayStation3,SONY,7.0,33,desconocido
9393,Filament,PC,PC,7.5,6,desconocido
12202,Hellblade: Senua's Sacrifice,PlayStation4,SONY,7.9,1240,popular
10578,MechAssault 2: Lone Wolf,Xbox,MICROSOFT,7.6,26,desconocido
14200,Battle Chef Brigade,Switch,NINTENDO,8.3,44,desconocido
13405,Hatsune Miku: Project Diva f,PlayStationVita,SONY,8.1,95,desconocido
158,Call of Duty: Modern Warfare,PC,PC,2.5,3562,popular
13844,Wolfenstein: The New Order,PC,PC,8.2,2079,popular
4570,Sonic the Hedgehog 4: Episode I,Wii,NINTENDO,6.5,99,desconocido
11062,Nancy Drew: Danger on Deception Island,PC,PC,7.7,16,desconocido
1619,Tiger Woods PGA Tour 06,Xbox,MICROSOFT,5.1,11,desconocido
16120,Mega Man Anniversary Collection,GameCube,NINTENDO,8.8,65,desconocido
9335,Yoshi's Island DS,DS,NINTENDO,7.5,92,desconocido
16096,Ratchet: Deadlocked,PlayStation2,SONY,8.8,210,conocido
13633,Phoenix Wright: Ace Attorney Trilogy,Switch,NINTENDO,8.2,64,desconocido
9347,Tiger Woods PGA Tour 06,PC,PC,7.5,12,desconocido
14025,Freedom Fighters,PlayStation2,SONY,8.2,69,desconocido
9293,Trackmania Turbo,PlayStation4,SONY,7.5,192,poco conocido
9298,Age of Wonders: Planetfall,PC,PC,7.5,93,desconocido
9331,NHL Hitz Pro,Xbox,MICROSOFT,7.5,14,desconocido
10101,Lumines II,PSP,SONY,7.6,17,desconocido
10051,Borderlands 2: Captain Scarlett and Her Pirate's Booty,Xbox360,MICROSOFT,7.6,59,desconocido
9291,Chessmaster 10th Edition,PC,PC,7.5,15,desconocido
9400,R-Type Dimensions EX,Switch,NINTENDO,7.5,12,desconocido
14033,Mario & Luigi: Dream Team,3DS,NINTENDO,8.2,332,popular
13848,Saints Row 2,Xbox360,MICROSOFT,8.2,350,popular
9359,The Bug Butcher,PC,PC,7.5,26,desconocido
4533,Creature in the Well,PlayStation4,SONY,6.4,10,desconocido
12731,Katamari Damacy REROLL,PC,PC,8.0,12,desconocido
13929,Marvel Heroes 2015,PC,PC,8.2,582,popular
13894,Condemned: Criminal Origins,Xbox360,MICROSOFT,8.2,165,poco conocido
9322,Kentucky Route Zero - Act I,PC,PC,7.5,120,poco conocido
13961,Bravely Second: End Layer,3DS,NINTENDO,8.2,193,poco conocido
6541,EverQuest: The Planes of Power,PC,PC,7.0,6,desconocido
12943,Terraria,PlayStation3,SONY,8.0,77,desconocido
9307,Rising Storm 2: Vietnam,PC,PC,7.5,135,poco conocido
7032,Quadrilateral Cowboy,PC,PC,7.0,23,desconocido
13765,God of War III Remastered,PlayStation4,SONY,8.2,1133,popular
6528,SnowRunner,PlayStation4,SONY,7.0,147,poco conocido
14017,Captain Toad: Treasure Tracker - Special Episode,Switch,NINTENDO,8.2,17,desconocido
16098,Mega Man Zero 2,GameBoyAdvance,NINTENDO,8.8,76,desconocido
4421,Shift 2: Unleashed,PlayStation3,SONY,6.4,112,poco conocido
11918,World of Final Fantasy Maxima,XboxOne,MICROSOFT,7.8,18,desconocido
12309,Napoleon: Total War,PC,PC,7.9,588,popular
9374,NBA Live 10,PlayStation3,SONY,7.5,25,desconocido
6948,From Dust,PlayStation3,SONY,7.0,34,desconocido
9533,Danganronpa V3: Killing Harmony,PlayStation4,SONY,7.5,187,poco conocido
9394,Stormland,PC,PC,7.5,29,desconocido
9344,Shantae: Half-Genie Hero,PlayStation4,SONY,7.5,101,poco conocido
13882,Major League Baseball 2K5,Xbox,MICROSOFT,8.2,17,desconocido
10596,SteamWorld Quest: Hand of Gilgamech,Switch,NINTENDO,7.6,67,desconocido
13979,The Dishwasher: Vampire Smile,Xbox360,MICROSOFT,8.2,31,desconocido
10544,Combat Mission 3: Afrika Korps,PC,PC,7.6,18,desconocido
1731,Borderlands 3,PC,PC,5.2,2454,popular
13837,Mortal Kombat: Deadly Alliance,Xbox,MICROSOFT,8.2,24,desconocido
11021,Pokemon Pinball: Ruby & Sapphire,GameBoyAdvance,NINTENDO,7.7,51,desconocido
12264,Ghost Master,PC,PC,7.9,92,desconocido
4356,F1 2002,PlayStation2,SONY,6.4,10,desconocido
11974,Phantom Brave,PlayStation2,SONY,7.8,24,desconocido
4499,Swords & Soldiers,PlayStation3,SONY,6.4,11,desconocido
1700,DIRT 5,PlayStation4,SONY,5.2,39,desconocido
9399,Necrobarista,PC,PC,7.5,16,desconocido
9289,Atlas Reactor,PC,PC,7.5,52,desconocido
7006,Football Manager 2016,PC,PC,7.0,126,poco conocido
14052,ilomilo,Xbox360,MICROSOFT,8.2,60,desconocido
16070,Mega Man 10,Wii,NINTENDO,8.8,78,desconocido
13373,Far Cry 3: Blood Dragon,PC,PC,8.1,931,popular
14115,Empire Earth,PC,PC,8.3,170,poco conocido
11110,Life is Strange: Before the Storm - Episode 3: Hell is Empty,XboxOne,MICROSOFT,7.7,22,desconocido
14177,Duke Nukem Advance,GameBoyAdvance,NINTENDO,8.3,15,desconocido
14254,All-Star Baseball 2003,PlayStation2,SONY,8.3,15,desconocido
14232,Super Scribblenauts,DS,NINTENDO,8.3,54,desconocido
10043,Tiger Woods PGA Tour 08,DS,NINTENDO,7.6,8,desconocido
10045,Tiger Woods PGA Tour 08,DS,NINTENDO,7.6,8,desconocido
4203,Amnesia: Rebirth,PC,PC,6.3,148,poco conocido
5255,SnowRunner,PC,PC,6.6,123,poco conocido
14229,Castlevania Anniversary Collection,Switch,NINTENDO,8.3,39,desconocido
8706,Ys Origin,XboxOne,MICROSOFT,7.4,17,desconocido
199,FIFA 18,PC,PC,2.7,352,popular
11793,Maldita Castilla EX: Cursed Castilla,XboxOne,MICROSOFT,7.8,33,desconocido
13297,The Walking Dead: Episode 4 - Around Every Corner,PlayStation3,SONY,8.1,81,desconocido
5202,Saints Row IV,Xbox360,MICROSOFT,6.6,354,popular
14148,Finding Paradise,PC,PC,8.3,151,poco conocido
8713,Tiger Woods PGA Tour 10,PlayStation3,SONY,7.4,12,desconocido
10586,MechAssault 2: Lone Wolf,Xbox,MICROSOFT,7.6,26,desconocido
11880,Rochard,PC,PC,7.8,137,poco conocido
13142,Dawn of Discovery,Wii,NINTENDO,8.1,20,desconocido
5101,CHUCHEL,PC,PC,6.6,79,desconocido
9247,Kalimba,XboxOne,MICROSOFT,7.4,34,desconocido
2085,RollerCoaster Tycoon 3,PC,PC,5.4,387,popular
11979,Faeria,PC,PC,7.8,38,desconocido
14227,Hand of Fate 2,Switch,NINTENDO,8.3,25,desconocido
14162,Hot Shots Golf: Out of Bounds,PlayStation3,SONY,8.3,35,desconocido
12133,Time Crisis 3,PlayStation2,SONY,7.9,19,desconocido
11873,Personal Trainer: Cooking,DS,NINTENDO,7.8,10,desconocido
11103,Europa Universalis IV: Conquest of Paradise,PC,PC,7.7,55,desconocido
14196,Breath of Fire II,GameBoyAdvance,NINTENDO,8.3,28,desconocido
239,Battlefield V,PC,PC,2.9,2814,popular
13147,Little Nightmares,PC,PC,8.1,297,conocido
5090,Joe Danger 2: The Movie,PlayStationVita,SONY,6.6,14,desconocido
5258,SoulCalibur V,PlayStation3,SONY,6.6,185,poco conocido
16131,Valkyrie Profile,PlayStation,SONY,8.8,65,desconocido
6336,Hitman - Episode 6: Hokkaido,PlayStation4,SONY,6.9,23,desconocido
13284,Steins;Gate 0,PlayStation4,SONY,8.1,85,desconocido
14136,Phoenix Wright: Ace Attorney - Spirit of Justice,3DS,NINTENDO,8.3,120,poco conocido
228,Fortnite,PC,PC,2.8,1099,popular
13416,Valiant Hearts: The Great War,XboxOne,MICROSOFT,8.1,203,conocido
9184,Sensible World of Soccer,Xbox360,MICROSOFT,7.4,17,desconocido
16124,Metal Arms: Glitch in the System,PlayStation2,SONY,8.8,21,desconocido
7059,Hunt: Showdown,PC,PC,7.1,271,conocido
5185,Neon Abyss,XboxOne,MICROSOFT,6.6,18,desconocido
10062,Phantom Dust,Xbox,MICROSOFT,7.6,50,desconocido
4087,Life is Strange 2: Episode 1 - Roads,PlayStation4,SONY,6.3,165,poco conocido
10057,Crysis,Xbox360,MICROSOFT,7.6,161,poco conocido
14126,Trauma Center: Under the Knife,DS,NINTENDO,8.3,50,desconocido
13322,Subnautica,XboxOne,MICROSOFT,8.1,54,desconocido
6983,3D Fantasy Zone II W,3DS,NINTENDO,7.0,5,desconocido
4667,Slime-san: Superslime Edition,PlayStation4,SONY,6.5,13,desconocido
4126,World of Warships,PC,PC,6.3,345,popular
13290,Wargame: European Escalation,PC,PC,8.1,222,conocido
14230,Muramasa: The Demon Blade,Wii,NINTENDO,8.3,120,poco conocido
13415,Railroad Tycoon II: Gold Edition,Dreamcast,SEGA,8.1,13,desconocido
8742,Void Bastards,PC,PC,7.4,71,desconocido
9223,The Elder Scrolls V: Skyrim Special Edition,PlayStation4,SONY,7.4,790,popular
16431,Mega Man Battle Network 2,GameBoyAdvance,NINTENDO,8.9,73,desconocido
12243,Child of Eden,PlayStation3,SONY,7.9,25,desconocido
13130,Overlord,PC,PC,8.1,291,conocido
9272,SnowRunner,XboxOne,MICROSOFT,7.4,40,desconocido
8698,Maldita Castilla EX: Cursed Castilla,PC,PC,7.4,20,desconocido
16450,Parasite Eve,PlayStation,SONY,8.9,153,poco conocido
10017,OutRun 2006: Coast 2 Coast,PC,PC,7.6,23,desconocido
10543,007: The World is Not Enough,Nintendo64,NINTENDO,7.6,56,desconocido
12346,Gunvolt Chronicles: Luminous Avenger iX,Switch,NINTENDO,7.9,23,desconocido
9203,LEGO Batman 2: DC Super Heroes,PlayStation3,SONY,7.4,94,desconocido
14204,MVP Baseball 2003,PlayStation2,SONY,8.3,15,desconocido
14256,Bomberman Generation,GameCube,NINTENDO,8.3,22,desconocido
9179,Lone Survivor,PC,PC,7.4,144,poco conocido
2721,WRC 9 FIA World Rally Championship,PlayStation4,SONY,5.8,21,desconocido
8909,Monaco: What's Yours Is Mine,Xbox360,MICROSOFT,7.4,37,desconocido
10533,Final Fantasy XV,PlayStation4,SONY,7.6,4503,popular
4148,Cities: Skylines - Xbox One Edition,XboxOne,MICROSOFT,6.3,69,desconocido
12269,BoxBoy! + BoxGirl!,Switch,NINTENDO,7.9,36,desconocido
8720,The Vanishing of Ethan Carter,PlayStation4,SONY,7.4,177,poco conocido
9206,Blur,PC,PC,7.4,222,conocido
12279,Rage of the Gladiator,Wii,NINTENDO,7.9,8,desconocido
4212,Company of Heroes 2: Ardennes Assault,PC,PC,6.3,82,desconocido
14226,Tiger Woods PGA Tour 09 All-Play,Wii,NINTENDO,8.3,36,desconocido
10508,Freekstyle,PlayStation2,SONY,7.6,18,desconocido
1484,Guitar Hero Live,XboxOne,MICROSOFT,5.0,76,desconocido
3915,World of Warcraft Classic,PC,PC,6.3,205,conocido
11890,The Sims 2 University,PC,PC,7.8,58,desconocido
16086,Drill Dozer,GameBoyAdvance,NINTENDO,8.8,16,desconocido
10960,Star Trek: Deep Space Nine: The Fallen,PC,PC,7.7,19,desconocido
11051,The Sims 3: World Adventures,PC,PC,7.7,84,desconocido
10509,Mortal Kombat: Deadly Alliance,GameBoyAdvance,NINTENDO,7.6,16,desconocido
13422,Worms: Open Warfare 2,DS,NINTENDO,8.1,25,desconocido
16129,Onimusha: Dawn of Dreams,PlayStation2,SONY,8.8,90,desconocido
14175,FIFA Soccer 2002,GameCube,NINTENDO,8.3,8,desconocido
10027,Unravel,PC,PC,7.6,218,conocido
9231,CrossCode,PlayStation4,SONY,7.4,35,desconocido
14972,The Darkside Detective,Switch,NINTENDO,8.4,20,desconocido
7202,Remnant: From the Ashes - Swamps of Corsus,PC,PC,7.1,12,desconocido
14945,The Sims Bustin' Out,PlayStation2,SONY,8.4,47,desconocido
15488,MLB 2006,PlayStation2,SONY,8.6,22,desconocido
8086,Perfect Dark Zero,Xbox360,MICROSOFT,7.2,255,conocido
12753,Ninja Gaiden II,Xbox360,MICROSOFT,8.0,345,popular
12747,My Friend Pedro,PC,PC,8.0,197,poco conocido
12566,Resistance: Retribution,PSP,SONY,8.0,104,poco conocido
15423,Strong Bad's Cool Game for Attractive People Episode 4: Dangeresque 3: The Criminal Projective,Wii,NINTENDO,8.6,5,desconocido
15987,Jak and Daxter Collection,PlayStation3,SONY,8.7,218,conocido
2759,Madden NFL 13,Xbox360,MICROSOFT,5.8,182,poco conocido
15554,The Cat Lady,PC,PC,8.6,227,conocido
12736,Mirror's Edge,PC,PC,8.0,1295,popular
6991,Crysis,PlayStation3,SONY,7.0,134,poco conocido
8005,Awesomenauts Assemble!,XboxOne,MICROSOFT,7.2,5,desconocido
11958,Midnight Club II,PC,PC,7.8,72,desconocido
11172,Bit.Trip Flux,Wii,NINTENDO,7.7,7,desconocido
5718,NBA 2K8,Xbox360,MICROSOFT,6.8,29,desconocido
5712,NBA 2K8,PlayStation3,SONY,6.8,19,desconocido
8062,Starbound,PC,PC,7.2,437,popular
12891,Gran Turismo 6,PlayStation3,SONY,8.0,915,popular
11145,Pool Nation,PlayStation3,SONY,7.7,24,desconocido
12904,Borderlands: The Zombie Island of Dr. Ned,Xbox360,MICROSOFT,8.0,56,desconocido
11912,NHL Hitz Pro,GameCube,NINTENDO,7.8,5,desconocido
12921,The Sims Bustin' Out,Xbox,MICROSOFT,8.0,16,desconocido
811,Middle-earth: Shadow of War,XboxOne,MICROSOFT,4.2,366,popular
11871,Fallout 3: Broken Steel,PlayStation3,SONY,7.8,29,desconocido
15528,Red Orchestra: Ostfront 41-45,PC,PC,8.6,1293,popular
12248,Fast RMX,Switch,NINTENDO,7.9,406,popular
15483,Captain Toad: Treasure Tracker,WiiU,NINTENDO,8.6,462,popular
15699,Hatsune Miku: Project Diva F 2nd,PlayStationVita,SONY,8.6,77,desconocido
15603,Star Wars Jedi Knight: Jedi Academy,PC,PC,8.6,436,popular
11081,The Pedestrian,PC,PC,7.7,32,desconocido
8001,Strong Bad's Cool Game for Attractive People Episode 2: Strong Badia the Free,PC,PC,7.2,15,desconocido
